part_id,cont_id,cnt_otherpublicplace
1020210,102021012,1
1020210,102021013,1
1020210,102021014,0
1020210,102021015,0
1020210,102021016,0
1020210,102021017,0
1020210,102021018,1
1020210,102021019,0
1020210,102021020,0
1020210,102021021,0
1020210,102021022,0
1020210,102021023,0
1020210,102021024,0
1020210,102021025,0
1020210,102021026,0
1020210,102021027,0
1020210,102021028,0
1020210,102021029,0
1020210,102021030,0
1020210,102021031,0
1020210,102021032,0
1020210,102021033,0
1020210,102021034,1
1020210,102021035,0
1020210,102021036,0
1020210,102021037,0
1020210,102021038,0
1020210,102021039,0
1020210,102021040,0
1020211,102021101,0
1020211,102021102,0
1020211,102021103,0
1020211,102021104,0
1020211,102021105,0
1020211,102021106,0
1020211,102021107,0
1020212,102021201,0
1020212,102021202,1
1020212,102021203,0
1020212,102021204,0
1020212,102021205,0
1020212,102021206,0
1020212,102021207,0
1020212,102021208,0
1020213,102021301,0
1020213,102021302,0
1020213,102021303,0
1020213,102021304,0
1020213,102021305,0
1020213,102021306,0
1020213,102021307,0
1020213,102021308,0
1020213,102021309,0
1020213,102021310,0
1020213,102021311,0
1020213,102021312,0
1020213,102021313,0
1020213,102021314,0
1020213,102021315,0
1020213,102021316,0
1020213,102021317,0
1020213,102021318,0
1020213,102021319,0
1020213,102021320,0
1020213,102021321,0
1020213,102021322,0
1020213,102021323,0
1020213,102021324,0
1020213,102021325,0
1020213,102021326,0
1020213,102021327,0
1020213,102021328,0
1020213,102021329,0
1020213,102021330,0
1020213,102021331,0
1020213,102021332,0
1020213,102021333,0
1020213,102021334,0
1020213,102021335,0
1020213,102021336,0
1020213,102021337,0
1020213,102021338,0
1020213,102021339,0
1020213,102021340,0
1020214,102021401,0
1020214,102021402,0
1020214,102021403,0
1020214,102021404,0
1020214,102021405,0
1020214,102021406,1
1020214,102021407,1
1020214,102021408,1
1020214,102021409,1
1020214,102021410,1
1020214,102021411,1
1020214,102021412,1
1020214,102021413,1
1020214,102021414,1
1020214,102021415,1
1020214,102021416,1
1020214,102021417,1
1020214,102021418,1
1020214,102021419,1
1020214,102021420,1
1020214,102021421,0
1020214,102021422,0
1020214,102021423,0
1020214,102021424,0
1020214,102021425,0
1020214,102021426,0
1020214,102021427,0
1020214,102021428,0
1020214,102021429,0
1020214,102021430,0
1020214,102021431,0
1020214,102021432,0
1020214,102021433,0
1020214,102021434,0
1020214,102021435,0
1020214,102021436,0
1020214,102021437,0
1020214,102021438,0
1020214,102021439,0
1020214,102021440,0
1020215,102021501,1
1020215,102021502,0
1020215,102021503,0
1020215,102021504,0
1020215,102021505,0
1020215,102021506,0
1020215,102021507,0
1020215,102021508,0
1020215,102021509,0
1020215,102021510,0
1020216,102021601,0
1020216,102021602,0
1020216,102021603,0
1020216,102021604,0
1020216,102021605,0
1020216,102021606,0
1020216,102021607,0
1020216,102021608,0
1020217,102021701,0
1020217,102021702,0
1020217,102021703,0
1020217,102021704,0
1020217,102021705,0
1020218,102021801,0
1020218,102021802,0
1020218,102021803,0
1020218,102021804,0
1020218,102021805,0
1020218,102021806,0
1020218,102021807,0
1020218,102021808,0
1020218,102021809,0
1020218,102021810,0
1020218,102021811,1
1020218,102021812,0
1020218,102021813,0
1020218,102021814,0
1020218,102021815,1
1020218,102021816,0
1020218,102021817,1
1020218,102021818,0
1020218,102021819,0
1020218,102021820,0
1020218,102021821,0
1020218,102021822,0
1020218,102021823,0
1020218,102021824,1
1020218,102021825,0
1020218,102021826,1
1020218,102021827,1
1020218,102021828,0
1020218,102021829,0
1020219,102021901,0
1020219,102021902,0
1020219,102021903,1
1020219,102021904,0
1020219,102021905,0
1020220,102022001,0
1020220,102022002,0
1020220,102022003,1
1020220,102022004,0
1020221,102022101,0
1020221,102022102,0
1020221,102022103,0
1020221,102022104,0
1020221,102022105,0
1020222,102022201,0
1020222,102022202,0
1020222,102022203,0
1020222,102022204,1
1020222,102022205,1
1020222,102022206,1
1020222,102022207,1
1020222,102022208,1
1020223,102022301,0
1020223,102022302,0
1020223,102022303,0
1020223,102022304,0
1020223,102022305,0
1020223,102022306,0
1020223,102022307,0
1020223,102022308,0
1020223,102022309,0
1020223,102022310,0
1020223,102022311,0
1020223,102022312,0
1020223,102022313,0
1020223,102022314,0
1020223,102022315,0
1020223,102022316,0
1020224,102022401,1
1020224,102022402,0
1020224,102022403,0
1020224,102022404,1
1020224,102022405,1
1020224,102022406,1
1020224,102022407,1
1020224,102022408,1
1020224,102022409,1
1020224,102022410,1
1020225,102022501,0
1020225,102022502,0
1020225,102022503,0
1020225,102022504,0
1020225,102022505,0
1020225,102022506,1
1020225,102022507,0
1020225,102022508,1
1020226,102022601,0
1020226,102022602,0
1020226,102022603,0
1020226,102022604,0
1020227,102022701,0
1020227,102022702,0
1020227,102022703,0
1020227,102022704,0
1020228,102022801,0
1020228,102022802,0
1020228,102022803,0
1020228,102022804,0
1020228,102022805,0
1020228,102022806,0
1020228,102022807,0
1020228,102022808,1
1020228,102022809,1
1020228,102022810,0
1020228,102022811,0
1020228,102022812,0
1020228,102022813,0
1020228,102022814,0
1020228,102022815,0
1020228,102022816,0
1020228,102022817,0
1020228,102022818,0
1020228,102022819,0
1020228,102022820,0
1020228,102022821,0
1020228,102022822,0
1020228,102022823,0
1020228,102022824,0
1020228,102022825,0
1020228,102022826,0
1020228,102022827,0
1020228,102022828,0
1020228,102022829,0
1020228,102022830,0
1020228,102022831,0
1020228,102022832,0
1020228,102022833,0
1020228,102022834,0
1020228,102022835,0
1020228,102022836,0
1020228,102022837,0
1020228,102022838,0
1020228,102022839,0
1020228,102022840,0
1020229,102022901,0
1020229,102022902,0
1020229,102022903,0
1020229,102022904,0
1020229,102022905,0
1020229,102022906,0
1020229,102022907,0
1020229,102022908,0
1020230,102023001,0
1020230,102023002,0
1020230,102023003,1
1020231,102023101,0
1020231,102023102,0
1020231,102023103,0
1020231,102023104,0
1020231,102023105,0
1020231,102023106,0
1020231,102023107,0
1020232,102023201,0
1020232,102023202,0
1020232,102023203,0
1020232,102023204,0
1020232,102023205,0
1020232,102023206,0
1020232,102023207,0
1020232,102023208,0
1020232,102023209,0
1020232,102023210,0
1020232,102023211,0
1020232,102023212,0
1020232,102023213,0
1020232,102023214,0
1020232,102023215,0
1020232,102023216,0
1020232,102023217,0
1020232,102023218,0
1020232,102023219,0
1020232,102023220,0
1020232,102023221,0
1020232,102023222,0
1020232,102023223,0
1020232,102023224,0
1020232,102023225,0
1020232,102023226,0
1020232,102023227,0
1020232,102023228,0
1020232,102023229,0
1020232,102023230,0
1020232,102023231,0
1020232,102023232,0
1020232,102023233,0
1020232,102023234,0
1020232,102023235,0
1020232,102023236,0
1020232,102023237,0
1020232,102023238,0
1020232,102023239,0
1020232,102023240,0
1020233,102023301,0
1020233,102023302,0
1020233,102023303,0
1020233,102023304,0
1020233,102023305,0
1020233,102023306,0
1020233,102023307,0
1020233,102023308,0
1020233,102023309,0
1020233,102023310,0
1020233,102023311,0
1020233,102023312,0
1020233,102023313,0
1020233,102023314,0
1020233,102023315,0
1020233,102023316,0
1020301,102030101,0
1020301,102030102,1
1020301,102030103,1
1020301,102030104,1
1020301,102030105,1
1020301,102030106,1
1020301,102030107,1
1020301,102030108,1
1020301,102030109,1
1020301,102030110,1
1020302,102030201,0
1020302,102030202,0
1020302,102030203,0
1020302,102030204,0
1020302,102030205,0
1020302,102030206,0
1020302,102030207,0
1020302,102030208,0
1020302,102030209,0
1020302,102030210,0
1020302,102030211,0
1020302,102030212,0
1020302,102030213,1
1020302,102030214,0
1020302,102030215,0
1020303,102030301,0
1020303,102030302,0
1020303,102030303,0
1020303,102030304,0
1020303,102030305,0
1020303,102030306,0
1020303,102030307,0
1020303,102030308,0
1020303,102030309,0
1020303,102030310,0
1020303,102030311,0
1020303,102030312,0
1020303,102030313,0
1020303,102030314,0
1020303,102030315,0
1020303,102030316,0
1020303,102030317,0
1020303,102030318,0
1020303,102030319,0
1020303,102030320,0
1020303,102030321,0
1020303,102030322,0
1020303,102030323,0
1020303,102030324,0
1020303,102030325,0
1020303,102030326,0
1020303,102030327,0
1020303,102030328,0
1020303,102030329,0
1020303,102030330,1
1020303,102030331,1
1020303,102030332,1
1020303,102030333,1
1020304,102030401,1
1020304,102030402,0
1020304,102030403,1
1020304,102030404,1
1020304,102030405,0
1020304,102030406,0
1020304,102030407,0
1020304,102030408,0
1020304,102030409,0
1020304,102030410,0
1020304,102030411,0
1020304,102030412,0
1020304,102030413,0
1020304,102030414,1
1020304,102030415,1
1020304,102030416,0
1020304,102030417,0
1020304,102030418,0
1020304,102030419,1
1020304,102030420,1
1020304,102030421,0
1020304,102030422,0
1020304,102030423,0
1020304,102030424,1
1020304,102030425,1
1020304,102030426,0
1020304,102030427,0
1020304,102030428,0
1020304,102030429,0
1020304,102030430,1
1020304,102030431,0
1020304,102030432,0
1020304,102030433,0
1020304,102030434,1
1020304,102030435,1
1020304,102030436,0
1020304,102030437,0
1020304,102030438,0
1020304,102030439,0
1020305,102030501,0
1020305,102030502,0
1020305,102030503,0
1020305,102030504,0
1020305,102030505,0
1020305,102030506,0
1020305,102030507,0
1020305,102030508,0
1020305,102030509,0
1020305,102030510,0
1020305,102030511,0
1020305,102030512,0
1020306,102030601,1
1020306,102030602,1
1020306,102030603,1
1020306,102030604,1
1020306,102030605,0
1020306,102030606,0
1020306,102030607,0
1020306,102030608,0
1020306,102030609,1
1020306,102030610,0
1020306,102030611,0
1020306,102030612,0
1020306,102030613,0
1020306,102030614,0
1020306,102030615,0
1020306,102030616,0
1020306,102030617,0
1020307,102030701,1
1020307,102030702,1
1020307,102030703,1
1020307,102030704,1
1020307,102030705,1
1020308,102030801,1
1020308,102030802,1
1020308,102030803,0
1020308,102030804,1
1020308,102030805,1
1020308,102030806,0
1020308,102030807,1
1020308,102030808,1
1020309,102030901,0
1020309,102030902,0
1020309,102030903,0
1020310,102031001,1
1020310,102031002,1
1020310,102031003,1
1020310,102031004,1
1020310,102031005,0
1020310,102031006,0
1020310,102031007,0
1020310,102031008,1
1020310,102031009,0
1020311,102031101,0
1020311,102031102,0
1020311,102031103,0
1020311,102031104,0
1020311,102031105,1
1020312,102031201,0
1020312,102031202,0
1020312,102031203,0
1020312,102031204,0
1020312,102031205,0
1020314,102031401,0
1020314,102031402,0
1020314,102031403,1
1020315,102031501,0
1020315,102031502,0
1020315,102031503,0
1020315,102031504,0
1020315,102031505,0
1020315,102031506,0
1020315,102031507,0
1020315,102031508,0
1020315,102031509,0
1020315,102031510,0
1020315,102031511,0
1020316,102031601,0
1020316,102031602,0
1020316,102031603,0
1020316,102031604,0
1020317,102031701,0
1020317,102031702,0
1020317,102031703,0
1020317,102031704,0
1020317,102031705,0
1020317,102031706,0
1020317,102031707,0
1020317,102031708,0
1020317,102031709,0
1020317,102031710,0
1020318,102031801,0
1020318,102031802,0
1020319,102031901,0
1020319,102031902,0
1020319,102031903,0
1020319,102031904,0
1020319,102031905,0
1020319,102031906,0
1020320,102032001,0
1020320,102032002,0
1020320,102032003,0
1020320,102032004,0
1020320,102032005,0
1020320,102032006,0
1020320,102032007,0
1020320,102032008,0
1020320,102032009,0
1020320,102032010,0
1020321,102032101,0
1020321,102032102,1
1020321,102032103,0
1020321,102032104,1
1020321,102032105,1
1020321,102032106,1
1020321,102032107,1
1020321,102032108,1
1020321,102032109,1
1020321,102032110,0
1020321,102032111,0
1020321,102032112,0
1020321,102032113,1
1020321,102032114,1
1020321,102032115,1
1020321,102032116,1
1020321,102032117,0
1020321,102032118,0
1020322,102032201,0
1020322,102032202,0
1020322,102032203,0
1020322,102032204,0
1020322,102032205,0
1020322,102032206,0
1020322,102032207,0
1020322,102032208,0
1020322,102032209,0
1020322,102032210,0
1020322,102032211,0
1020322,102032212,0
1020322,102032213,0
1020322,102032214,0
1020322,102032215,0
1020322,102032216,0
1020322,102032217,0
1020322,102032218,0
1020322,102032219,0
1020322,102032220,0
1020322,102032221,0
1020322,102032222,0
1020322,102032223,0
1020322,102032224,0
1020322,102032225,0
1020322,102032226,0
1020322,102032227,0
1020322,102032228,0
1020322,102032229,0
1020322,102032230,0
1020322,102032231,0
1020322,102032232,0
1020322,102032233,0
1020322,102032234,0
1020322,102032235,0
1020322,102032236,0
1020322,102032237,0
1020322,102032238,0
1020322,102032239,0
1020322,102032240,0
1020323,102032301,0
1020323,102032302,0
1020323,102032303,0
1020323,102032304,0
1020323,102032305,0
1020323,102032306,0
1020323,102032307,0
1020323,102032308,0
1020323,102032309,0
1020323,102032310,0
1020323,102032311,0
1020323,102032312,0
1020323,102032313,0
1020323,102032314,0
1020323,102032315,0
1020323,102032316,0
1020323,102032317,0
1020323,102032318,0
1020323,102032319,0
1020323,102032320,0
1020325,102032501,1
1020325,102032502,1
1020325,102032503,0
1020325,102032504,1
1020325,102032505,1
1020325,102032506,1
1020325,102032507,1
1020325,102032508,1
1020325,102032509,1
1020325,102032510,1
1020325,102032511,1
1020325,102032512,1
1020325,102032513,1
1020325,102032514,1
1020325,102032515,1
1020325,102032516,1
1020325,102032517,1
1020325,102032518,1
1020325,102032519,1
1020325,102032520,1
1020326,102032601,0
1020326,102032602,0
1020326,102032603,0
1020327,102032701,0
1020327,102032702,0
1020327,102032703,0
1020327,102032704,1
1020327,102032705,0
1020329,102032901,0
1020329,102032902,0
1020329,102032903,0
1020329,102032904,0
1020329,102032905,0
1020329,102032906,0
1020329,102032907,0
1020329,102032908,0
1020329,102032909,0
1020329,102032910,1
1020329,102032911,0
1020329,102032912,1
1020329,102032913,0
1020329,102032914,0
1020329,102032915,0
1020329,102032916,0
1020329,102032917,0
1020329,102032918,1
1020329,102032919,0
1020329,102032920,1
1020329,102032921,1
1020329,102032922,1
1020329,102032923,0
1020329,102032924,1
1020329,102032925,1
1020329,102032926,1
1020329,102032927,0
1020330,102033001,0
1020330,102033002,0
1020330,102033003,0
1020330,102033004,0
1020330,102033005,0
1020330,102033006,0
1020330,102033007,0
1020330,102033008,0
1020330,102033009,1
1020330,102033010,1
1020330,102033011,1
1020330,102033012,1
1020330,102033013,1
1020330,102033014,1
1020330,102033015,1
1020330,102033016,1
1020330,102033017,1
1020330,102033018,1
1020330,102033019,1
1020330,102033020,1
1020331,102033101,0
1020331,102033102,0
1020332,102033201,0
1020332,102033202,1
1020333,102033301,0
1020333,102033302,0
1020333,102033303,0
1020333,102033304,0
1020333,102033305,1
1020333,102033306,1
1020334,102033401,1
1020334,102033402,1
1020334,102033403,1
1020334,102033404,0
1020334,102033405,1
1020334,102033406,0
1020334,102033407,0
1020334,102033408,0
1020334,102033409,0
1020334,102033410,0
1020334,102033411,1
1020334,102033412,1
1020334,102033413,0
1020334,102033414,0
1020334,102033415,1
1030101,103010101,0
1030101,103010102,0
1030101,103010103,0
1030101,103010104,0
1030101,103010105,0
1030101,103010106,0
1030101,103010107,0
1030102,103010201,0
1030102,103010202,0
1030102,103010203,0
1030102,103010204,0
1030102,103010205,0
1030102,103010206,0
1030102,103010207,0
1030102,103010208,0
1030102,103010209,0
1030102,103010210,0
1030102,103010211,0
1030102,103010212,0
1030102,103010213,0
1030102,103010214,0
1030102,103010215,0
1030103,103010301,0
1030103,103010302,0
1030103,103010303,0
1030103,103010304,0
1030104,103010401,0
1030104,103010402,0
1030104,103010403,0
1030104,103010404,0
1030104,103010405,0
1030104,103010406,0
1030104,103010407,0
1030104,103010408,0
1030104,103010409,0
1030104,103010410,0
1030104,103010411,0
1030105,103010501,0
1030105,103010502,0
1030105,103010503,0
1030105,103010504,0
1030106,103010601,0
1030107,103010701,1
1030107,103010702,0
1030107,103010703,1
1030107,103010704,1
1030107,103010705,1
1030107,103010706,1
1030107,103010707,1
1030107,103010708,0
1030107,103010709,1
1030107,103010710,0
1030108,103010801,1
1030108,103010802,1
1030108,103010803,1
1030108,103010804,1
1030108,103010805,1
1030108,103010806,0
1030108,103010807,0
1030108,103010808,0
1030108,103010809,0
1030108,103010810,0
1030108,103010811,1
1030108,103010812,1
1030108,103010813,1
1030108,103010814,0
1030108,103010815,0
1030109,103010901,0
1030109,103010902,0
1030109,103010903,0
1030109,103010904,0
1030109,103010905,1
1030109,103010906,1
1030109,103010907,1
1030109,103010908,1
1030109,103010909,1
1030109,103010910,1
1030110,103011001,0
1030110,103011002,1
1030110,103011003,0
1030110,103011004,0
1030110,103011005,0
1030110,103011006,0
1030110,103011007,0
1030110,103011008,0
1030110,103011009,0
1030110,103011010,0
1030110,103011011,0
1030110,103011012,0
1030110,103011013,0
1030110,103011014,0
1030110,103011015,0
1030110,103011016,0
1030110,103011017,0
1030110,103011018,0
1030111,103011101,0
1030111,103011102,0
1030111,103011103,1
1030111,103011104,1
1030111,103011105,1
1030111,103011106,1
1030111,103011107,1
1030111,103011108,1
1030112,103011201,0
1030112,103011202,0
1030113,103011301,0
1030113,103011302,0
1030113,103011303,0
1030114,103011401,0
1030114,103011402,0
1030114,103011403,0
1030114,103011404,0
1030114,103011405,0
1030114,103011406,0
1030114,103011407,0
1030114,103011408,0
1030114,103011409,0
1030114,103011410,0
1030114,103011411,0
1030114,103011412,0
1030115,103011501,0
1030115,103011502,1
1030115,103011503,1
1030115,103011504,1
1030115,103011505,1
1030115,103011506,0
1030115,103011507,0
1030116,103011601,1
1030116,103011602,0
1030116,103011603,1
1030116,103011604,1
1030116,103011605,0
1030117,103011701,0
1030117,103011702,0
1030117,103011703,0
1030117,103011704,0
1030119,103011901,0
1030119,103011902,0
1030120,103012001,0
1030120,103012002,0
1030120,103012003,0
1030120,103012004,0
1030120,103012005,0
1030120,103012006,0
1030120,103012007,0
1030120,103012008,0
1030120,103012009,0
1030120,103012010,1
1030120,103012011,0
1030120,103012012,0
1030120,103012013,0
1030120,103012014,0
1030120,103012015,0
1030120,103012016,1
1030120,103012017,1
1030120,103012018,0
1030120,103012019,0
1030120,103012020,0
1030120,103012021,0
1030120,103012022,0
1030120,103012023,0
1030120,103012024,0
1030120,103012025,0
1030120,103012026,1
1030120,103012027,0
1030121,103012101,0
1030121,103012102,0
1030121,103012103,0
1030121,103012104,0
1030121,103012105,0
1030122,103012201,0
1030122,103012202,0
1030122,103012203,0
1030122,103012204,0
1030124,103012401,0
1030124,103012402,0
1030124,103012403,0
1030124,103012404,0
1030124,103012405,0
1030124,103012406,0
1030124,103012407,0
1030124,103012408,0
1030125,103012501,0
1030125,103012502,0
1030125,103012503,0
1030125,103012504,1
1030125,103012505,0
1030125,103012506,1
1030125,103012507,1
1030125,103012508,0
1030125,103012509,0
1030125,103012510,0
1030125,103012511,0
1030125,103012512,0
1030125,103012513,0
1030125,103012514,0
1030125,103012515,0
1030125,103012516,0
1030125,103012517,0
1030125,103012518,0
1030125,103012519,0
1030201,103020101,0
1030201,103020102,0
1030201,103020103,1
1030201,103020104,1
1030202,103020201,0
1030202,103020202,0
1030202,103020203,0
1030202,103020204,0
1030202,103020205,0
1030203,103020301,0
1030203,103020302,0
1030203,103020303,0
1030204,103020401,0
1030204,103020402,0
1030204,103020403,0
1030204,103020404,0
1030204,103020405,0
1030204,103020406,0
1030204,103020407,0
1030204,103020408,0
1030204,103020409,0
1030204,103020410,0
1030205,103020501,1
1030205,103020502,1
1030205,103020503,1
1030205,103020504,1
1030205,103020505,1
1030205,103020506,1
1030205,103020507,1
1030205,103020508,1
1030205,103020509,1
1030205,103020510,1
1030205,103020511,0
1030205,103020512,0
1030205,103020513,0
1030205,103020514,0
1030205,103020515,0
1030206,103020601,0
1030206,103020602,0
1030206,103020603,0
1030207,103020701,0
1030207,103020702,0
1030207,103020703,0
1030207,103020704,0
1030207,103020705,0
1030207,103020706,0
1030207,103020707,0
1030207,103020708,0
1030207,103020709,0
1030207,103020710,0
1030207,103020711,0
1030207,103020712,0
1030207,103020713,0
1030207,103020714,0
1030207,103020715,0
1030207,103020716,0
1030207,103020717,0
1030207,103020718,0
1030207,103020719,0
1030207,103020720,0
1030207,103020721,0
1030207,103020722,0
1030207,103020723,1
1030207,103020724,1
1030207,103020725,1
1030208,103020801,0
1030208,103020802,0
1030208,103020803,0
1030209,103020901,1
1030209,103020902,0
1030209,103020903,0
1030209,103020904,1
1030209,103020905,1
1030209,103020906,1
1030209,103020907,1
1030209,103020908,1
1030209,103020909,1
1030209,103020910,1
1030209,103020911,1
1030209,103020912,0
1030209,103020913,1
1030209,103020914,0
1030209,103020915,0
1030209,103020916,1
1030209,103020917,0
1030209,103020918,1
1030210,103021001,0
1030210,103021002,1
1030210,103021003,1
1030211,103021101,0
1030211,103021102,0
1030211,103021103,1
1030212,103021201,0
1030212,103021202,0
1030212,103021203,0
1030212,103021204,0
1030213,103021301,0
1030213,103021302,0
1030213,103021303,0
1030213,103021304,1
1030213,103021305,1
1030213,103021306,0
1030215,103021501,0
1030215,103021502,0
1030216,103021601,0
1030216,103021602,0
1030216,103021603,1
1030216,103021604,0
1030216,103021605,0
1030217,103021701,1
1030217,103021702,1
1030217,103021703,1
1030217,103021704,1
1030217,103021705,1
1030217,103021706,0
1030218,103021801,0
1030218,103021802,0
1030219,103021901,0
1030219,103021902,1
1030219,103021903,1
1030219,103021904,1
1030219,103021905,1
1030220,103022001,0
1030220,103022002,0
1030220,103022003,0
1030220,103022004,0
1030221,103022101,0
1030221,103022102,0
1030221,103022103,0
1030221,103022104,0
1030221,103022105,0
1030221,103022106,0
1030221,103022107,0
1030221,103022108,0
1030221,103022109,0
1030221,103022110,0
1030221,103022111,1
1030221,103022112,1
1030222,103022201,0
1030222,103022202,0
1030223,103022301,0
1030224,103022401,0
1030224,103022402,0
1030224,103022403,0
1030224,103022404,0
1030224,103022405,0
1030224,103022406,0
1030224,103022407,0
1030224,103022408,0
1030224,103022409,0
1030224,103022410,0
1030224,103022411,0
1030225,103022501,0
1030225,103022502,0
1030225,103022503,0
1030225,103022504,0
1030225,103022505,0
1030225,103022506,0
1030301,103030101,1
1030301,103030102,0
1030301,103030103,1
1030301,103030104,0
1030301,103030105,0
1030301,103030106,1
1030301,103030107,1
1030301,103030108,0
1030301,103030109,1
1030301,103030110,1
1030301,103030111,1
1030301,103030112,1
1030301,103030113,1
1030301,103030114,1
1030301,103030115,1
1030301,103030116,1
1030301,103030117,1
1030301,103030118,1
1030301,103030119,1
1030301,103030120,1
1030301,103030121,0
1030301,103030122,1
1030301,103030123,1
1030301,103030124,1
1030301,103030125,1
1030301,103030126,1
1030301,103030127,1
1030301,103030128,1
1030301,103030129,1
1030301,103030130,1
1030303,103030301,0
1030303,103030302,1
1030303,103030303,1
1030303,103030304,1
1030303,103030305,1
1030303,103030306,1
1030303,103030307,1
1030303,103030308,1
1030303,103030309,1
1030303,103030310,1
1030304,103030401,0
1030304,103030402,0
1030304,103030403,0
1030304,103030404,0
1030304,103030405,0
1030304,103030406,0
1030304,103030407,0
1030304,103030408,0
1030304,103030409,0
1030304,103030410,1
1030305,103030501,0
1030305,103030502,0
1030306,103030601,0
1030306,103030602,0
1030306,103030603,0
1030306,103030604,0
1030306,103030605,0
1030306,103030606,0
1030306,103030607,0
1030306,103030608,0
1030306,103030609,0
1030306,103030610,0
1030306,103030611,0
1030306,103030612,0
1030306,103030613,0
1030306,103030614,0
1030306,103030615,0
1030306,103030616,0
1030306,103030617,0
1030306,103030618,0
1030306,103030619,0
1030306,103030620,0
1030307,103030701,0
1030307,103030702,0
1030308,103030801,0
1030308,103030802,0
1030308,103030803,0
1030308,103030804,0
1030308,103030805,0
1030308,103030806,0
1030308,103030807,0
1030308,103030808,0
1030308,103030809,0
1030308,103030810,0
1030308,103030811,0
1030308,103030812,0
1030308,103030813,0
1030308,103030814,0
1030308,103030815,0
1030308,103030816,0
1030308,103030817,0
1030308,103030818,0
1030308,103030819,0
1030308,103030820,0
1030308,103030821,0
1030308,103030822,0
1030308,103030823,0
1030308,103030824,0
1030308,103030825,0
1030308,103030826,0
1030308,103030827,0
1030308,103030828,0
1030309,103030901,0
1030309,103030902,0
1030309,103030903,0
1030309,103030904,0
1030309,103030905,0
1030309,103030906,0
1030309,103030907,0
1030309,103030908,0
1030309,103030909,1
1030309,103030910,1
1030310,103031001,0
1030310,103031002,0
1030310,103031003,0
1030310,103031004,0
1030310,103031005,0
1030310,103031006,0
1030310,103031007,0
1030310,103031008,0
1030310,103031009,0
1030310,103031010,0
1030310,103031011,0
1030310,103031012,0
1030310,103031013,0
1030310,103031014,0
1030310,103031015,0
1030310,103031016,0
1030310,103031017,0
1030310,103031018,0
1030310,103031019,0
1030310,103031020,0
1030313,103031301,0
1030313,103031302,0
1030313,103031303,0
1030313,103031304,0
1030313,103031305,0
1030313,103031306,0
1030313,103031307,0
1030313,103031308,0
1030313,103031309,0
1030313,103031310,0
1030313,103031311,0
1030316,103031601,0
1030316,103031602,0
1030316,103031603,0
1030316,103031604,1
1030316,103031605,0
1030317,103031701,0
1030317,103031702,0
1030317,103031703,1
1030318,103031801,0
1030318,103031802,0
1030318,103031803,0
1030319,103031901,0
1030319,103031902,1
1030319,103031903,1
1030319,103031904,0
1030319,103031905,1
1030320,103032001,0
1030320,103032002,0
1030320,103032003,0
1030321,103032101,0
1030321,103032102,0
1030321,103032103,0
1030321,103032104,0
1030321,103032105,0
1030321,103032106,0
1030321,103032107,0
1030321,103032108,0
1030321,103032109,0
1030322,103032201,0
1030322,103032202,0
1030322,103032203,0
1030322,103032204,0
1030322,103032205,0
1030323,103032301,0
1030323,103032302,0
1030323,103032303,0
1030323,103032304,0
1030323,103032305,0
1030323,103032306,0
1030323,103032307,0
1030323,103032308,0
1030323,103032309,0
1030323,103032310,0
1030323,103032311,0
1030323,103032312,0
1030324,103032401,0
1030324,103032402,0
1030324,103032403,0
1030324,103032404,0
1030324,103032405,1
1030324,103032406,1
1030324,103032407,1
1030325,103032501,0
1030325,103032502,0
1030325,103032503,0
1030401,103040101,0
1030401,103040102,0
1030401,103040103,0
1030401,103040104,0
1030402,103040201,0
1030402,103040202,0
1030402,103040203,0
1030402,103040204,1
1030402,103040205,0
1030402,103040206,0
1030402,103040207,0
1030402,103040208,0
1030403,103040301,0
1030403,103040302,0
1030404,103040401,0
1030404,103040402,0
1030404,103040403,0
1030404,103040404,0
1030404,103040405,0
1030404,103040406,0
1030404,103040407,0
1030404,103040408,0
1030405,103040501,0
1030405,103040502,0
1030405,103040503,0
1030405,103040504,0
1030405,103040505,1
1030405,103040506,1
1030406,103040601,0
1030406,103040602,0
1030406,103040603,1
1030406,103040604,1
1030406,103040605,1
1030406,103040606,1
1030406,103040607,0
1030406,103040608,0
1030406,103040609,0
1030406,103040610,0
1030406,103040611,0
1030406,103040612,0
1030406,103040613,0
1030406,103040614,0
1030406,103040615,0
1030406,103040616,0
1030406,103040617,0
1030406,103040618,0
1030406,103040619,0
1030407,103040701,0
1030407,103040702,0
1030408,103040801,0
1030408,103040802,0
1030408,103040803,0
1030409,103040901,0
1030409,103040902,0
1030409,103040903,0
1030409,103040904,0
1030409,103040905,0
1030409,103040906,0
1030409,103040907,0
1030409,103040908,0
1030409,103040909,0
1030409,103040910,0
1030409,103040911,0
1030409,103040912,0
1030409,103040913,0
1030409,103040914,0
1030409,103040915,0
1030409,103040916,0
1030410,103041001,0
1030411,103041101,0
1030411,103041102,0
1030411,103041103,0
1030411,103041104,0
1030411,103041105,0
1030411,103041106,0
1030412,103041201,1
1030412,103041202,1
1030412,103041203,0
1030413,103041301,1
1030413,103041302,1
1030413,103041303,1
1030413,103041304,1
1030414,103041401,0
1030414,103041402,1
1030414,103041403,1
1030414,103041404,1
1030414,103041405,1
1030414,103041406,1
1030415,103041501,0
1030415,103041502,0
1030415,103041503,0
1030415,103041504,0
1030415,103041505,0
1030415,103041506,1
1030416,103041601,0
1030416,103041602,0
1030416,103041603,0
1030416,103041604,0
1030416,103041605,0
1030416,103041606,0
1030416,103041607,0
